UserID,PosItemID,NegItemID
414,7323,7100
415,6693,6699
416,8970,3840
417,9363,1497
418,9006,9769
419,3144,9066
420,6776,292
421,8125,5871
422,1825,221
423,7725,6729
424,8738,3473
425,4358,9094
426,814,5644
427,6938,3221
428,4839,3024
429,7462,1006
430,3431,2460
431,6611,857
432,8857,9160
433,9076,8442
434,8489,3951
435,5703,6290
436,9819,3024
437,8863,5168
438,1705,5940
439,1151,6039
440,6227,128
441,2287,4710
442,8404,5928
443,9741,8249
444,5164,7363
445,954,7794
446,1425,438
447,9355,7882
448,8341,7629
449,9859,3881
450,8984,8038
451,9333,1686
452,3981,4014
453,3878,2055
454,2442,3512
455,6059,6128
456,1720,4924
457,9586,2472
458,1878,5522
459,2400,8056
460,2548,3105
461,5684,5048
462,8688,3764
463,9436,3944
464,5361,5418
465,7894,7367
466,5576,6973
467,6871,1490
468,7077,5569
469,7436,3179
470,9505,1352
471,9687,2198
472,2177,7775
473,2563,7418
474,3894,3713
475,9786,2841
476,6492,6069
477,5950,1243
478,5259,3401
479,3212,596
480,5717,4171
481,2206,7184
482,2690,3585
483,6968,8089
484,632,9026
485,4450,1781
486,3850,2653
487,2355,5865
488,4001,717
489,4144,2521
490,8347,5240
491,3841,1080
492,7166,798
493,1032,519
494,3262,2813
495,6628,5975
496,2022,2671
497,5540,435
498,2400,7101
499,8520,1075
500,6073,5473
501,633,525
502,9423,8434
503,9792,4761
504,2040,2734
505,668,9182
506,9512,7316
507,517,5963
508,3172,1936
509,4391,4282
510,2831,4432
511,7863,5923
512,9079,6565
513,643,6836
514,3471,9281
515,3778,1209
516,7524,2946
517,12,7185
518,1941,9244
519,9240,4566
520,7475,4237
521,1607,6518
522,4669,6458
523,2512,3531
524,1608,8711
525,7401,5608
526,9385,1256
527,5980,8452
528,9560,8789
529,4605,676
530,8036,6503
531,5855,725
532,3768,5045
533,1968,308
534,5219,8477
535,6360,4547
536,7627,9658
537,2348,2259
538,6504,1633
539,545,3261
540,9423,5384
541,9697,4498
542,6410,2350
543,435,906
544,261,1754
545,7925,5753
546,4136,5942
547,126,4418
548,4582,3017
549,9108,3198
550,756,5373
551,3777,7607
552,4759,7544
553,2375,2324
554,350,7029
555,1913,278
556,1564,4771
557,1858,9762
558,3208,895
559,1305,3254
560,1227,6124
561,4010,2179
562,3590,1946
563,3037,3461
564,7352,3382
565,5895,8939
566,1424,4728
567,366,1637
568,63,4604
569,7352,8512
570,3184,9680
571,3751,5395
572,3740,8896
573,4180,2618
574,6679,3903
575,6339,9766
576,4901,5126
577,343,3099
578,8906,7881
579,919,8723
580,7113,4659
581,2736,1507
582,4669,3664
583,1549,6191
584,8196,8556
585,9439,8851
586,6156,7565
587,1589,6340
588,4565,71
589,9125,8577
590,2285,1241
591,6382,5431
592,1024,6671
593,5136,6946
594,6431,2906
595,8602,6144
596,6508,3042
597,4697,2493
598,9183,4689
599,3535,7316
600,6947,5478
601,7981,1680
602,7475,3575
603,810,5946
604,2185,1958
605,7579,1520
606,4967,3103
607,8942,6087
608,4417,5564
609,7173,4741
610,6879,9641
611,463,5218
612,8288,2594
613,638,3001
614,8102,6488
615,2756,5032
616,6960,8905
617,4538,4099
618,8276,1624
619,3302,9762
620,1139,7804
621,6110,955
622,5735,1873
623,9687,5214
624,3345,2495
625,8497,2671
626,7637,4442
627,2450,4857
628,4446,5013
629,8459,6968
630,7532,4541
631,6107,5749
632,3056,7373
633,5948,5611
634,2624,4647
635,7471,4492
636,7027,2568
637,7439,1682
638,8909,5421
639,335,665
640,5704,4015
641,188,5483
642,4168,1334
643,3265,1815
644,7845,3695
645,8148,4954
646,9188,2390
647,278,1049
648,6107,7358
649,2282,1613
650,8244,8026
651,784,7125
652,3775,9162
653,1807,1433
654,8200,6431
655,4449,3021
656,1066,8145
657,7031,7136
658,791,6657
659,6946,4111
660,2147,2591
661,4233,2089
662,1787,4888
663,9125,6931
664,8286,7955
665,294,6285
666,1944,391
667,6452,7094
668,7435,8491
669,1651,4558
670,147,8630
671,5155,4969
672,9190,6849
673,6091,6836
674,2255,9810
675,5422,529
676,79,1218
677,4594,1476
678,435,7013
679,9553,2085
680,6572,6231
681,914,2797
682,1596,4940
683,4985,3429
684,6197,8425
685,6586,3681
686,6921,6663
687,5968,5809
688,7166,4375
689,3154,2832
690,5995,3036
691,6987,9110
692,169,4557
693,253,6194
694,2255,7281
695,9048,9732
696,6624,8574
697,3053,5445
698,6494,8984
699,6705,1182
700,6442,3411
701,4864,1543
702,6496,5662
703,6050,4777
704,3086,9379
705,5940,8176
706,1086,6661
707,2223,2068
708,8425,7124
709,4408,6229
710,6980,4739
711,1027,7491
712,5376,9809
713,1468,4266
714,8829,2506
715,2727,7845
716,8453,5899
717,3497,9225
718,2375,4099
719,4403,7144
720,9290,6088
721,47,8220
722,5657,6956
723,7645,8115
724,3633,2393
725,8819,6682
726,6223,60
727,2680,6709
728,8019,3259
729,2668,6559
730,7471,8703
731,870,808
732,8450,1852
733,6536,6013
734,7903,9349
735,2178,2693
736,2613,1812
737,137,2233
738,9005,1856
739,4215,7285
740,3108,6021
741,244,7838
742,6926,7493
743,7309,8079
744,4435,182
745,9576,6253
746,5820,4021
747,8725,4072
748,7471,3137
749,7057,8986
750,6342,4355
751,4140,8790
752,6732,7783
753,3347,2294
754,4267,9717
755,2011,3145
756,2331,3504
757,7056,8449
758,4337,772
759,3447,8371
760,2486,6273
761,9362,4571
762,6329,3279
763,6790,3593
764,7671,7372
765,5550,5573
766,5556,1746
767,5904,3155
768,5680,909
769,4578,7909
770,2052,4303
771,846,2948
772,3382,3231
773,554,8727
774,7390,8427
775,9417,2620
776,2859,7707
777,3897,2775
778,1008,8710
779,336,8878
780,6873,1566
781,7453,2641
782,8217,7918
783,362,6288
784,8207,2027
785,6945,8102
786,6492,6272
787,7098,8472
788,1547,1115
789,9492,9768
790,5424,6369
791,8279,7633
792,7397,9725
793,9366,497
794,2947,5543
795,7309,2080
796,7527,1575
797,7115,2685
798,1740,7617
799,7712,2383
800,8551,1008
801,4850,4559
802,807,3082
803,6112,5500
804,4769,754
805,5639,3562
806,6366,9032
807,6274,3904
808,4493,4040
809,8128,7839
810,131,9096
811,330,5877
812,5235,4928
813,937,8506
814,8879,3179
815,9388,9607
816,6926,1647
817,9081,111
818,3201,774
819,6448,2995
820,2393,4872
821,5342,1426
822,9489,7832
823,9661,178
824,2849,419
825,783,7012
826,4216,9285
827,6840,263
828,6757,6954
829,1944,6440
830,1795,2497
831,3708,7650
832,6291,7540
833,2382,4758
834,7108,9426
835,4818,977
836,3810,7121
837,1881,1514
838,5655,726
839,7039,3125
840,4496,9685
841,2682,6242
842,2159,1975
843,7678,3870
844,3783,8809
845,4645,7971
846,1259,8186
847,6927,5538
848,5212,7302
849,6359,7530
850,2544,9435
851,6525,298
852,8568,1924
853,3760,9274
854,7071,1642
855,1009,5437
856,7108,6459
857,6941,1561
858,2474,1563
859,7860,6476
860,896,2039
861,1314,3985
862,9170,3494
863,1744,2315
864,7780,8135
865,1394,3849
866,5896,475
867,5763,3225
868,3812,3063
869,2042,5586
870,6070,9390
871,6365,8158
872,1283,200
873,5465,390
874,6156,6638
875,376,953
876,6040,4244
877,5986,8998
878,7733,3574
879,2118,767
880,8491,8951
881,5205,5286
882,3863,3677
883,7533,4286
884,8533,2606
885,2788,3779
886,965,4222
887,6939,1160
888,6845,2889
889,588,5039
890,6484,1192
891,6924,7303
892,127,1829
893,319,6783
894,7986,4890
895,3593,631
896,8273,7044
897,5641,4093
898,515,1118
899,406,8998
900,1199,8741
901,3452,1278
902,3452,1128
903,6570,6442
904,5700,8083
905,5381,8830
906,9798,6029
907,6873,7151
908,8673,8602
909,9285,2447
910,8356,5828
911,2389,8202
912,9390,6040
913,527,6726
914,694,1538
915,1829,7693
916,2443,6183
917,9331,7909
918,3569,283
919,2290,7355
920,8660,7376
921,8695,1493
922,4247,3683
923,6288,3247
924,9522,4216
925,2042,5143
926,9542,4255
927,8372,4721
928,2261,8760
929,6962,2484
930,6915,5045
931,3219,1334
932,8250,1927
933,7417,279
934,9662,5831
935,4333,7640
936,8145,7975
937,2433,6771
938,499,7883
939,9344,6410
940,932,4938
941,411,9682
942,2639,7855
943,5234,7096
944,4233,3563
945,2024,5292
946,2693,7447
947,6963,2003
948,7761,4233
949,1352,572
950,382,4052
951,1534,2644
952,7718,3430
953,9752,3063
954,6928,9190
955,8001,5445
956,9661,401
957,9856,3606
958,7654,953
959,2375,9656
960,1007,2944
961,4480,5946
962,8074,4800
963,4582,9858
964,5117,173
965,3316,2873
966,6956,2260
967,7862,166
968,3353,1306
969,3788,4082
970,4603,8984
971,6940,603
972,9246,9792
973,3155,1566
974,4522,8285
975,6656,6510
976,8497,6517
977,809,2509
978,5449,9847
979,3162,742
980,3840,8239
981,502,2983
982,1833,7742
983,7326,7307
984,4223,893
985,123,6407
986,9326,9642
987,6855,2829
988,3395,3563
989,3800,9519
990,7173,6696
991,9783,6896
992,4531,781
993,1303,8510
994,7925,8357
995,3281,1169
996,9127,4563
997,4958,5287
998,835,9536
999,6562,7102
1000,6233,4866
1001,4037,6567
1002,8997,5641
1003,6479,4208
1004,5213,5784
1005,8434,6375
1006,7474,8554
1007,1532,3333
1008,6937,5065
1009,7761,8241
1010,442,1270
1011,9795,1110
1012,6925,1509
1013,4496,6575
1014,2343,1851
1015,5395,875
1016,8695,9414
1017,7036,9252
1018,6693,5533
1019,9017,2104
1020,9629,1174
1021,7692,1272
1022,4596,250
1023,6627,7001
1024,6873,6371
1025,9316,3164
1026,1287,1630
1027,6543,7716
1028,2677,5328
1029,7732,2577
1030,1061,2128
1031,2575,7837
1032,3523,8686
1033,8723,124
1034,1068,2862
1035,2888,384
1036,7088,4990
1037,3283,1064
1038,4485,795
1039,9472,425
1040,9161,9866
1041,5340,5729
1042,147,9626
1043,3942,5797
1044,5950,7970
1045,6690,999
1046,6322,6939
1047,9804,2913
1048,6891,7658
1049,6951,7636
1050,295,1547
1051,6966,8994
1052,2120,1655
1053,4704,5028
1054,9687,4580
1055,5243,7792
1056,5679,9621
1057,6773,8347
1058,6873,4510
1059,5655,6041
1060,3768,7409
1061,5050,4585
1062,1980,9680
1063,3765,5342
1064,1957,1724
1065,4493,718
1066,2069,6543
1067,273,6678
1068,1079,1695
1069,9860,9205
1070,7986,6383
1071,1444,5062
1072,137,2478
1073,386,5069
1074,5251,3198
1075,7416,2280
1076,1513,1206
1077,8268,6871
1078,7872,8074
1079,7635,5650
1080,3301,52
1081,9511,6229
1082,5942,102
1083,853,5243
1084,8704,3241
1085,1817,7296
1086,5374,9078
1087,993,5821
1088,7865,4716
1089,8145,5256
1090,4132,6060
1091,9137,893
1092,4918,5107
1093,547,4238
1094,5938,7442
1095,8462,581
1096,5860,9618
1097,9331,3307
1098,9874,6582
1099,6958,2450
1100,6967,217
1101,5216,4233
1102,351,2640
1103,6612,3709
1104,7962,8780
1105,2639,1303
1106,1032,2948
1107,1302,5823
1108,422,1094
1109,4300,9527
1110,9795,9590
1111,8021,8754
1112,9352,7592
1113,9479,3812
1114,6569,9393
1115,6873,6361
1116,922,2342
1117,3726,527
1118,3602,5481
1119,9272,6151
1120,5946,208
1121,8127,8517
1122,7512,6081
1123,3208,3337
1124,1086,3806
1125,227,2176
1126,4564,5953
1127,885,8154
1128,6728,6785
1129,1029,5851
1130,2219,4312
1131,55,6477
1132,6031,2108
1133,3401,6139
1134,3942,7276
1135,6837,2912
1136,2302,5517
1137,5478,8834
1138,5878,1764
1139,442,1783
1140,7780,2166
1141,4842,8968
1142,5334,5499
1143,6931,2176
1144,95,2749
1145,6073,6762
1146,3941,2897
1147,6643,1750
1148,1506,7065
1149,8432,6661
1150,7705,2551
1151,5792,4095
1152,2457,2806
1153,3896,3426
1154,8865,3349
1155,5890,2516
1156,339,4273
1157,2905,8118
1158,1034,3852
1159,4489,2557
1160,1861,5700
1161,7379,6461
1162,7600,3823
1163,7173,1168
1164,7867,8766
1165,6201,3249
1166,6067,3215
1167,6828,7853
1168,9552,3537
1169,503,6858
1170,8860,1589
1171,7532,9409
1172,4591,2389
1173,168,4906
1174,7103,768
1175,6201,3046
1176,871,3838
1177,5458,3623
1178,3776,1929
1179,5922,1030
1180,1730,3597
1181,8200,8802
1182,5606,1215
1183,1232,5615
1184,335,4526
1185,4942,2467
1186,9776,7472
1187,7416,6405
1188,9865,7376
1189,6157,8675
1190,8278,2578
1191,340,1066
1192,8064,4043
1193,5658,7589
1194,2357,1583
1195,9252,5947
1196,6185,9110
1197,8137,4454
1198,6396,2078
1199,3347,6289
1200,5437,3077
1201,7982,6477
1202,9016,9455
1203,9108,4328
1204,9072,8544
1205,4769,827
1206,3482,1165
1207,548,6289
1208,2794,6284
1209,9108,9846
1210,6291,3746
1211,3313,1956
1212,7506,105
1213,6542,8417
1214,2960,4964
1215,453,1837
1216,1509,1820
1217,6496,7948
1218,6390,8172
1219,2433,1298
1220,9776,720
1221,3346,1979
1222,1049,1045
1223,54,8908
1224,633,5732
1225,1784,1091
1226,6633,8922
1227,6224,8883
1228,8200,2283
1229,2805,5629
1230,253,2728
1231,2506,4234
1232,8576,3302
1233,3171,1693
1234,8464,8176
1235,8409,3518
1236,6768,3804
1237,8274,3609
1238,3068,5286
1239,6238,6708
1240,4254,6254
1241,7229,848
1242,7508,3580
1243,5550,7939
1244,9707,191
1245,3436,1122
1246,724,4223
1247,8624,6302
1248,1735,8990
1249,5967,942
1250,8888,6396
1251,9873,6110
1252,6045,8266
1253,9326,8330
1254,1368,3397
1255,280,8611
1256,7583,3935
1257,1958,8864
1258,18,117
1259,1541,8784
1260,1164,8380
1261,7692,1544
1262,588,3581
1263,8457,9017
1264,6291,131
1265,237,1009
1266,3617,2761
1267,8563,5600
1268,6432,7078
1269,3073,2181
1270,883,664
1271,6596,8259
1272,5161,1037
1273,2648,3424
1274,9742,7136
1275,9165,3283
1276,3225,9641
1277,9592,5616
1278,5628,4939
1279,1797,2361
1280,1975,4791
1281,4215,7543
1282,2683,4014
1283,6503,1128
1284,5448,8351
1285,6762,9300
1286,6226,706
1287,7137,2179
1288,253,794
1289,2951,3161
1290,4116,4510
1291,4338,6896
1292,5923,4423
1293,861,8252
1294,1235,1999
1295,860,1707
1296,7245,6790
1297,6748,6552
1298,9326,1058
1299,4958,451
1300,4816,4371
1301,5897,7423
1302,2261,4409
1303,5966,3000
1304,3227,3288
1305,1002,9811
1306,678,1225
1307,8390,8924
1308,3709,873
1309,9612,256
1310,9101,6414
1311,1646,6607
1312,1291,9098
1313,2442,4428
1314,1825,1332
1315,6261,9763
1316,3536,2117
1317,58,3174
1318,9585,4168
1319,6842,8425
1320,7507,815
1321,6754,724
1322,8383,992
1323,4048,3757
1324,1813,2431
1325,2249,3916
1326,3850,3645
1327,2825,2719
1328,1334,3547
1329,8383,3001
1330,3089,7714
1331,1699,9490
1332,5721,5216
1333,3206,7619
1334,9439,4975
1335,2096,7093
1336,125,5589
1337,5369,2496
1338,4805,5468
1339,7423,8833
1340,7680,669
1341,6390,9606
1342,139,4556
1343,5597,8519
1344,6192,8198
1345,142,2913
1346,4918,7295
1347,684,2599
1348,4180,3478
1349,3615,9008
1350,2048,2214
1351,9385,6311
1352,3012,3201
1353,6933,3436
1354,2249,2589
1355,8819,2155
1356,8040,6461
1357,369,3042
1358,6226,8989
1359,5632,5700
1360,9706,661
1361,2863,9647
1362,2185,9343
1363,3375,967
1364,1226,1705
1365,4559,5815
1366,8221,8985
1367,6311,3419
1368,132,4087
1369,8887,4197
1370,5421,2683
1371,520,2305
1372,3682,6776
1373,8856,4522
1374,2199,6605
1375,3066,5154
1376,5414,8051
1377,1597,4238
1378,6366,4781
1379,6300,1858
1380,3138,8569
1381,2122,9403
1382,58,7069
1383,3552,3014
1384,6156,7757
1385,2249,5954
1386,1616,3419
1387,132,2852
1388,142,4192
1389,906,1488
1390,5540,8433
1391,1878,2167
1392,5552,3447
1393,7628,199
1394,9416,7098
1395,2697,3227
1396,5476,4916
1397,872,2099
1398,2349,1907
1399,3897,5117
1400,7888,5087
1401,9077,1682
1402,2478,5607
1403,6387,5110
1404,7853,1955
1405,8417,6522
1406,2043,8063
1407,5316,727
1408,5824,5689
1409,791,7059
1410,200,5309
1411,6084,4779
1412,2490,9003
1413,5742,9797
1414,8342,5609
1415,7173,8680
1416,5873,6442
1417,5354,4585
1418,5534,2120
1419,1806,6555
1420,633,1843
1421,8851,9081
1422,7471,87
1423,1244,555
1424,6961,1312
1425,6281,4271
1426,1771,1411
1427,7193,8699
1428,9415,99
1429,8660,4789
1430,6940,7810
1431,5190,7152
1432,9352,6643
1433,4931,5154
1434,7173,9493
1435,9173,4388
1436,1806,1500
1437,336,2087
1438,236,437
1439,5632,2910
1440,1689,4622
1441,3391,322
1442,7897,6440
1443,3353,9535
1444,8323,2511
1445,2425,9238
1446,6969,8167
1447,2517,6734
1448,8909,6168
1449,8777,6734
1450,8932,7272
1451,2743,4259
1452,5212,2048
1453,1161,3358
1454,9645,7757
1455,8972,6083
1456,488,861
1457,2933,7669
1458,1307,9475
1459,1699,538
1460,8389,871
1461,2466,9432
1462,4200,6858
1463,588,8750
1464,5663,9053
1465,9419,7122
1466,6152,3713
1467,149,5775
1468,4990,6455
1469,8695,6239
1470,8420,2757
1471,7283,5620
1472,5580,9677
1473,2598,870
1474,560,8541
1475,9062,6060
1476,8765,9726
1477,106,9085
1478,6487,6929
1479,3610,6354
1480,8347,5495
1481,5593,6950
1482,2052,8090
1483,9072,8057
1484,6329,3568
1485,284,5999
1486,6114,9134
1487,3549,7989
1488,2076,2585
1489,629,364
1490,4088,3137
1491,7751,8542
1492,79,2024
1493,6524,3967
1494,4652,8098
1495,1652,1033
1496,6348,3808
1497,776,8469
1498,3661,2069
1499,4390,902
1500,1919,5120
1501,2831,7752
1502,3433,7998
1503,2466,6942
1504,2465,7983
1505,9711,1505
1506,4906,8197
1507,6933,8855
1508,9788,7344
1509,1138,8995
1510,409,6267
1511,2792,9707
1512,5448,8672
1513,6311,6361
1514,6429,3811
1515,132,6594
1516,7115,8576
1517,8888,5859
1518,6400,1769
1519,4601,4809
1520,3518,6234
1521,6517,8438
1522,9352,5942
1523,1397,1242
1524,1049,4624
1525,8738,2088
1526,799,8946
1527,1118,8265
1528,535,7309
1529,6943,5304
1530,9199,5918
1531,1705,4634
1532,9101,2027
1533,245,7631
1534,394,6633
1535,6767,7715
1536,9645,1887
1537,6093,603
1538,5952,5779
1539,5742,8613
1540,4165,6603
1541,5854,533
1542,6148,9369
1543,2212,3214
1544,5320,4995
1545,1878,2664
1546,2702,4646
1547,9570,7915
1548,7435,8704
1549,8126,4545
1550,7674,7402
1551,8244,859
1552,9667,8881
1553,5213,6064
1554,1230,9236
1555,8660,3384
1556,6824,4539
1557,7076,3740
1558,9125,4527
1559,5267,6958
1560,7198,1086
1561,5250,9169
1562,4931,3459
1563,3821,1370
1564,4370,23
1565,3440,8987
1566,8906,3275
1567,9107,7271
1568,7355,1186
1569,6873,6781
1570,6209,3201
1571,935,8118
1572,3026,5656
1573,3777,2975
1574,824,6778
1575,9792,7924
1576,3886,2817
1577,1204,4016
1578,2515,6079
1579,6428,5085
1580,1163,9394
1581,625,4825
1582,6663,2933
1583,8596,6451
1584,5247,6633
1585,71,6609
1586,7475,1576
1587,2621,8795
1588,8947,6583
1589,6404,2493
1590,2904,5832
1591,706,1239
1592,9095,9827
1593,5651,936
1594,4840,6159
1595,475,1349
1596,2596,5918
1597,8532,8558
1598,1872,995
1599,508,6821
1600,5078,3309
1601,8682,903
1602,5788,5004
1603,5214,7806
1604,7273,3706
1605,2665,7974
1606,5952,584
1607,5899,3096
1608,6194,4216
1609,73,1674
1610,2501,613
1611,819,9142
1612,7328,3506
1613,6006,3236
1614,3163,6441
1615,2194,543
1616,8580,9852
1617,6829,7302
1618,7016,8640
1619,781,2627
1620,3092,7371
1621,8527,7315
1622,1491,2010
1623,7101,8725
1624,9275,7996
1625,2271,6819
1626,2730,6386
1627,8324,4047
1628,5502,2838
1629,1901,1912
1630,4276,8264
1631,4890,9351
1632,8908,5777
1633,2117,9745
1634,7242,8592
1635,7962,4087
1636,8117,4765
1637,7637,7294
1638,4033,9624
1639,8608,7207
1640,7027,9845
1641,5824,9625
1642,7861,9184
1643,5205,2611
1644,5607,5066
1645,6687,9767
1646,6911,7941
1647,4671,5424
1648,5716,3907
1649,8167,2467
1650,7829,7964
1651,280,3071
1652,6906,7141
1653,5990,1356
1654,846,4372
1655,475,7397
1656,7178,6152
1657,6805,8365
1658,2313,3985
1659,3512,5396
1660,7262,9598
1661,2613,3767
1662,4884,1195
1663,604,7823
1664,2484,4349
1665,1885,6291
1666,1720,8530
1667,9877,3953
1668,2559,8202
1669,7105,5416
1670,4870,3488
1671,3299,9606
1672,8820,6695
1673,5540,2901
1674,4696,5451
1675,7895,4912
1676,5197,3580
1677,1798,5468
1678,5580,1150
1679,5550,2158
1680,5735,8721
1681,5349,6115
1682,3226,9166
1683,200,8775
1684,6966,6205
1685,7475,8076
1686,304,9307
1687,1225,8691
1688,3679,2213
1689,1794,4647
1690,2277,9341
1691,8128,1119
1692,5219,5957
1693,4344,7695
1694,8125,7605
1695,5350,7206
1696,6716,9628
1697,4456,191
1698,896,3703
1699,1420,2348
1700,6161,5235
